,residue,split,target
39640,6t3n.A.178,test,['0000373']
39641,6t3n.A.291,test,['0000373']
39642,6t3n.A.243,test,['0000373']
39643,6t3n.A.251,test,['0000373']
39644,6t3n.A.197,test,['0000373']
39645,6t3n.A.328,test,['0000373']
39646,6t3n.A.289,test,['0000373']
39647,6t3n.A.263,test,['0000373']
39648,6t3n.A.203,test,['0000373']
39649,6t3n.A.320,test,['0000373']
39650,6t3n.A.213,test,['0000373']
39651,6t3n.A.314,test,['0000373']
39652,6t3n.A.316,test,['0000373']
39653,6t3n.A.250,test,['0000373']
39654,6t3n.A.252,test,['0000373']
39655,6t3n.A.184,test,['0000373']
39656,6t3n.A.194,test,['0000373']
39657,6t3n.A.206,test,['0000373']
39658,6t3n.A.287,test,['0000373']
39659,6t3n.A.223,test,['0000373']
39660,6t3n.A.236,test,['0000373']
39661,6t3n.A.244,test,['0000373']
39662,6t3n.A.304,test,['0000373']
39663,6t3n.A.247,test,['0000373']
39664,6t3n.A.331,test,['0000373']
39665,6t3n.A.188,test,['0000373']
39666,6t3n.A.246,test,['0000373']
39667,6t3n.A.192,test,['0000373']
39668,6t3n.A.290,test,['0000373']
39669,6t3n.A.241,test,['0000373']
39670,6t3n.A.332,test,['0000373']
39671,6t3n.A.315,test,['0000373']
39672,6t3n.A.283,test,['0000373']
39673,6t3n.A.262,test,['0000373']
39674,6t3n.A.299,test,['0000373']
39675,6t3n.A.255,test,['0000373']
39676,6t3n.A.234,test,['0000373']
39677,6t3n.A.273,test,['0000373']
39678,6t3n.A.22,test,['0000373']
39679,6t3n.A.301,test,['0000373']
39680,6t3n.A.195,test,['0000373']
39681,6t3n.A.19,test,['0000373']
39682,6t3n.A.31,test,['0000373']
39683,6t3n.A.26,test,['0000373']
39684,6t3n.A.210,test,['0000373']
39685,6t3n.A.226,test,['0000373']
39686,6t3n.A.265,test,['0000373']
39687,6t3n.A.232,test,['0000373']
39688,6t3n.A.284,test,['0000373']
39689,6t3n.A.322,test,['0000373']
39690,6t3n.A.280,test,['0000373']
39691,6t3n.A.319,test,['0000373']
39692,6t3n.A.208,test,['0000373']
39693,6t3n.A.257,test,['0000373']
39694,6t3n.A.278,test,['0000373']
39695,6t3n.A.198,test,['0000373']
39696,6t3n.A.266,test,['0000373']
39697,6t3n.A.293,test,['0000373']
39698,6t3n.A.20,test,['0000373']
39699,6t3n.A.204,test,['0000373']
39700,6t3n.A.229,test,['0000373']
39701,6t3n.A.191,test,['0000373']
39702,6t3n.A.237,test,['0000373']
39703,6t3n.A.269,test,['0000373']
39704,6t3n.A.217,test,['0000373']
39705,6t3n.A.295,test,['0000373']
39706,6t3n.A.305,test,['0000373']
39707,6t3n.A.258,test,['0000373']
39708,6t3n.A.205,test,['0000373']
39709,6t3n.A.276,test,['0000373']
39710,6t3n.A.18,test,['0000373']
39711,6t3n.A.286,test,['0000373']
39712,6t3n.A.259,test,['0000373']
39713,6t3n.A.193,test,['0000373']
39714,6t3n.A.218,test,['0000373']
39715,6t3n.A.326,test,['0000373']
39716,6t3n.A.298,test,['0000373']
39717,6t3n.A.323,test,['0000373']
39718,6t3n.A.268,test,['0000373']
39719,6t3n.A.233,test,['0000373']
39720,6t3n.A.216,test,['0000373']
39721,6t3n.A.300,test,['0000373']
39722,6t3n.A.3,test,['0000373']
39723,6t3n.A.228,test,['0000373']
39724,6t3n.A.29,test,['0000373']
39725,6t3n.A.264,test,['0000373']
39726,6t3n.A.245,test,['0000373']
39727,6t3n.A.212,test,['0000373']
39728,6t3n.A.325,test,['0000373']
39729,6t3n.A.272,test,['0000373']
39730,6t3n.A.207,test,['0000373']
39731,6t3n.A.296,test,['0000373']
39732,6t3n.A.215,test,['0000373']
39733,6t3n.A.310,test,['0000373']
39734,6t3n.A.311,test,['0000373']
39735,6t3n.A.225,test,['0000373']
39736,6t3n.A.28,test,['0000373']
39737,6t3n.A.238,test,['0000373']
39738,6t3n.A.249,test,['0000373']
39739,6t3n.A.179,test,['0000373']
39740,5j01.A.371,train,['0000373']
39741,5j01.A.36,train,['0000373']
39742,5j01.A.37,train,['0000373']
39743,5j01.A.332,train,['0000373']
39744,5j01.A.334,train,['0000373']
39745,5j01.A.387,train,['0000373']
39746,5j01.A.337,train,['0000373']
39747,5j01.A.350,train,['0000373']
39748,5j01.A.326,train,['0000373']
39749,5j01.A.385,train,['0000373']
39750,5j01.A.388,train,['0000373']
39751,5j01.A.362,train,['0000373']
39752,5j01.A.378,train,['0000373']
39753,5j01.A.328,train,['0000373']
39754,5j01.A.329,train,['0000373']
39755,5j01.A.363,train,['0000373']
39756,5j01.A.327,train,['0000373']
39757,5j01.A.331,train,['0000373']
39758,5j01.A.357,train,['0000373']
39759,5j01.A.370,train,['0000373']
39760,5j01.A.381,train,['0000373']
39761,5j01.A.349,train,['0000373']
39762,5j01.A.361,train,['0000373']
39763,5j01.A.343,train,['0000373']
39764,5j01.A.377,train,['0000373']
39765,5j01.A.360,train,['0000373']
39766,5j01.A.38,train,['0000373']
39767,5j01.A.365,train,['0000373']
39768,5j01.A.389,train,['0000373']
39769,5j01.A.373,train,['0000373']
39770,5j01.A.341,train,['0000373']
39771,5j01.A.335,train,['0000373']
39772,5j01.A.354,train,['0000373']
39773,5j01.A.336,train,['0000373']
39774,5j01.A.383,train,['0000373']
39775,5j01.A.382,train,['0000373']
39776,5j01.A.344,train,['0000373']
39777,5j01.A.339,train,['0000373']
39778,5j01.A.368,train,['0000373']
39779,5j01.A.366,train,['0000373']
39780,5j01.A.369,train,['0000373']
39781,5j01.A.386,train,['0000373']
39782,5j01.A.338,train,['0000373']
39783,5j01.A.358,train,['0000373']
39784,5j01.A.367,train,['0000373']
39785,5j01.A.342,train,['0000373']
39786,5j01.A.346,train,['0000373']
39787,5j01.A.353,train,['0000373']
39788,5j01.A.372,train,['0000373']
39789,5j01.A.379,train,['0000373']
39790,5j01.A.355,train,['0000373']
39791,5j01.A.380,train,['0000373']
39792,5j01.A.356,train,['0000373']
39793,5j01.A.33,train,['0000373']
39794,5j01.A.347,train,['0000373']
39795,5j01.A.35,train,['0000373']
39796,5j01.A.348,train,['0000373']
39797,5j01.A.333,train,['0000373']
39798,5j01.A.340,train,['0000373']
39799,5j01.A.375,train,['0000373']
39800,5j01.A.374,train,['0000373']
39801,5j01.A.345,train,['0000373']
39802,5j01.A.364,train,['0000373']
39803,5j01.A.384,train,['0000373']
39804,5j01.A.376,train,['0000373']
39805,5j01.A.359,train,['0000373']
39806,5j01.A.34,train,['0000373']
39807,5j01.A.352,train,['0000373']
39808,5j01.A.330,train,['0000373']
39809,5j01.A.351,train,['0000373']
39810,5j01.A.191,test,['0000373']
39811,5j01.A.290,test,['0000373']
39812,5j01.A.208,test,['0000373']
39813,5j01.A.226,test,['0000373']
39814,5j01.A.199,test,['0000373']
39815,5j01.A.327,test,['0000373']
39816,5j01.A.261,test,['0000373']
39817,5j01.A.319,test,['0000373']
39818,5j01.A.19,test,['0000373']
39819,5j01.A.26,test,['0000373']
39820,5j01.A.257,test,['0000373']
39821,5j01.A.254,test,['0000373']
39822,5j01.A.207,test,['0000373']
39823,5j01.A.304,test,['0000373']
39824,5j01.A.313,test,['0000373']
39825,5j01.A.177,test,['0000373']
39826,5j01.A.188,test,['0000373']
39827,5j01.A.316,test,['0000373']
39828,5j01.A.307,test,['0000373']
39829,5j01.A.308,test,['0000373']
39830,5j01.A.214,test,['0000373']
39831,5j01.A.274,test,['0000373']
39832,5j01.A.318,test,['0000373']
39833,5j01.A.232,test,['0000373']
39834,5j01.A.322,test,['0000373']
39835,5j01.A.260,test,['0000373']
39836,5j01.A.31,test,['0000373']
39837,5j01.A.246,test,['0000373']
39838,5j01.A.271,test,['0000373']
39839,5j01.A.277,test,['0000373']
39840,5j01.A.220,test,['0000373']
39841,5j01.A.2,test,['0000373']
39842,5j01.A.23,test,['0000373']
39843,5j01.A.320,test,['0000373']
39844,5j01.A.275,test,['0000373']
39845,5j01.A.306,test,['0000373']
39846,5j01.A.326,test,['0000373']
39847,5j01.A.250,test,['0000373']
39848,5j01.A.189,test,['0000373']
39849,5j01.A.328,test,['0000373']
39850,5j01.A.323,test,['0000373']
39851,5j01.A.299,test,['0000373']
39852,5j01.A.288,test,['0000373']
39853,5j01.A.284,test,['0000373']
39854,5j01.A.244,test,['0000373']
39855,5j01.A.295,test,['0000373']
39856,5j01.A.287,test,['0000373']
39857,5j01.A.255,test,['0000373']
39858,5j01.A.184,test,['0000373']
39859,5j01.A.312,test,['0000373']
39860,5j01.A.21,test,['0000373']
39861,5j01.A.286,test,['0000373']
39862,5j01.A.221,test,['0000373']
39863,5j01.A.302,test,['0000373']
39864,5j01.A.309,test,['0000373']
39865,5j01.A.278,test,['0000373']
39866,5j01.A.242,test,['0000373']
39867,5j01.A.201,test,['0000373']
39868,5j01.A.273,test,['0000373']
39869,5j01.A.216,test,['0000373']
39870,5j01.A.317,test,['0000373']
39871,5j01.A.272,test,['0000373']
39872,5j01.A.175,test,['0000373']
39873,5j01.A.236,test,['0000373']
39874,5j01.A.202,test,['0000373']
39875,5j01.A.237,test,['0000373']
39876,5j01.A.247,test,['0000373']
39877,5j01.A.182,test,['0000373']
39878,5j01.A.265,test,['0000373']
39879,5j01.A.197,test,['0000373']
39880,5j01.A.315,test,['0000373']
39881,5j01.A.314,test,['0000373']
39882,5j01.A.185,test,['0000373']
39883,5j01.A.20,test,['0000373']
39884,5j01.A.215,test,['0000373']
39885,5j01.A.218,test,['0000373']
39886,5j01.A.263,test,['0000373']
39887,5j01.A.192,test,['0000373']
39888,5j01.A.210,test,['0000373']
39889,5j01.A.303,test,['0000373']
39890,5j01.A.187,test,['0000373']
39891,5j01.A.193,test,['0000373']
39892,5j01.A.225,test,['0000373']
39893,5j01.A.310,test,['0000373']
39894,5j01.A.234,test,['0000373']
39895,5j01.A.267,test,['0000373']
39896,5j01.A.228,test,['0000373']
39897,5j01.A.325,test,['0000373']
39898,5j01.A.179,test,['0000373']
39899,5j01.A.174,test,['0000373']
39900,5j01.A.18,test,['0000373']
39901,5j01.A.22,test,['0000373']
39902,5j01.A.241,test,['0000373']
39903,5j01.A.204,test,['0000373']
39904,5j01.A.293,test,['0000373']
39905,5j01.A.262,test,['0000373']
39906,5j01.A.176,test,['0000373']
39907,5j01.A.305,test,['0000373']
39908,5j01.A.289,test,['0000373']
39909,5j01.A.217,test,['0000373']
39910,5j01.A.324,test,['0000373']
39911,5j01.A.281,test,['0000373']
39912,5j01.A.205,test,['0000373']
39913,5j01.A.300,test,['0000373']
39914,5j01.A.212,test,['0000373']
39915,5j01.A.258,test,['0000373']
39916,5j01.A.256,test,['0000373']
39917,5j01.A.296,test,['0000373']
39918,5j01.A.222,test,['0000373']
39919,5j01.A.211,test,['0000373']
39920,5j01.A.229,test,['0000373']
39921,5j01.A.285,test,['0000373']
39922,5j01.A.239,test,['0000373']
39923,5j01.A.24,test,['0000373']
39924,5j01.A.251,test,['0000373']
39925,5j01.A.224,test,['0000373']
39926,5j01.A.173,test,['0000373']
39927,5j01.A.195,test,['0000373']
39928,5j01.A.190,test,['0000373']
39929,5j01.A.259,test,['0000373']
39930,5j01.A.206,test,['0000373']
39931,5j01.A.233,test,['0000373']
39932,5j01.A.209,test,['0000373']
39933,5j01.A.298,test,['0000373']
39934,5j01.A.311,test,['0000373']
39935,5j01.A.270,test,['0000373']
39936,5j01.A.280,test,['0000373']
39937,5j01.A.264,test,['0000373']
39938,5j01.A.227,test,['0000373']
39939,5j01.A.30,test,['0000373']
39940,5j01.A.196,test,['0000373']
39941,5j01.A.294,test,['0000373']
39942,5j01.A.3,test,['0000373']
39943,5j01.A.252,test,['0000373']
39944,5j01.A.238,test,['0000373']
39945,5j01.A.27,test,['0000373']
39946,5j01.A.297,test,['0000373']
39947,5j01.A.321,test,['0000373']
39948,5j01.A.29,test,['0000373']
39949,5j01.A.248,test,['0000373']
39950,5j01.A.213,test,['0000373']
39951,5j01.A.282,test,['0000373']
39952,5j01.A.223,test,['0000373']
39953,5j01.A.276,test,['0000373']
39954,5j01.A.253,test,['0000373']
39955,5j01.A.181,test,['0000373']
39956,5j01.A.25,test,['0000373']
39957,5j01.A.243,test,['0000373']
39958,5j01.A.200,test,['0000373']
39959,5j01.A.301,test,['0000373']
39960,5j01.A.180,test,['0000373']
39961,5j01.A.249,test,['0000373']
39962,5j01.A.186,test,['0000373']
39963,5j01.A.219,test,['0000373']
39964,5j01.A.291,test,['0000373']
39965,5j01.A.178,test,['0000373']
39966,5j01.A.203,test,['0000373']
39967,5j01.A.245,test,['0000373']
39968,5j01.A.231,test,['0000373']
39969,5j01.A.194,test,['0000373']
39970,5j01.A.268,test,['0000373']
39971,5j01.A.32,test,['0000373']
39972,5j01.A.198,test,['0000373']
39973,5j01.A.283,test,['0000373']
39974,5j01.A.292,test,['0000373']
39975,5j01.A.183,test,['0000373']
39976,5j01.A.28,test,['0000373']
39977,5j01.A.269,test,['0000373']
39978,5j01.A.279,test,['0000373']
39979,5j01.A.235,test,['0000373']
39980,5j01.A.230,test,['0000373']
39981,5j01.A.266,test,['0000373']
39982,5j01.A.240,test,['0000373']
39983,4e8k.A.333,train,['0000373']
39984,4e8k.A.346,train,['0000373']
39985,4e8k.A.362,train,['0000373']
39986,4e8k.A.338,train,['0000373']
39987,4e8k.A.368,train,['0000373']
39988,4e8k.A.37,train,['0000373']
39989,4e8k.A.382,train,['0000373']
39990,4e8k.A.352,train,['0000373']
39991,4e8k.A.341,train,['0000373']
39992,4e8k.A.344,train,['0000373']
39993,4e8k.A.340,train,['0000373']
39994,4e8k.A.332,train,['0000373']
39995,4e8k.A.345,train,['0000373']
39996,4e8k.A.357,train,['0000373']
39997,4e8k.A.369,train,['0000373']
39998,4e8k.A.367,train,['0000373']
39999,4e8k.A.343,train,['0000373']
40000,4e8k.A.371,train,['0000373']
40001,4e8k.A.378,train,['0000373']
40002,4e8k.A.347,train,['0000373']
40003,4e8k.A.351,train,['0000373']
40004,4e8k.A.390,train,['0000373']
40005,4e8k.A.350,train,['0000373']
40006,4e8k.A.339,train,['0000373']
40007,4e8k.A.337,train,['0000373']
40008,4e8k.A.366,train,['0000373']
40009,4e8k.A.376,train,['0000373']
40010,4e8k.A.380,train,['0000373']
40011,4e8k.A.383,train,['0000373']
40012,4e8k.A.40,train,['0000373']
40013,4e8k.A.365,train,['0000373']
40014,4e8k.A.384,train,['0000373']
40015,4e8k.A.342,train,['0000373']
40016,4e8k.A.374,train,['0000373']
40017,4e8k.A.335,train,['0000373']
40018,4e8k.A.34,train,['0000373']
40019,4e8k.A.331,train,['0000373']
40020,4e8k.A.354,train,['0000373']
40021,4e8k.A.388,train,['0000373']
40022,4e8k.A.359,train,['0000373']
40023,4e8k.A.39,train,['0000373']
40024,4e8k.A.370,train,['0000373']
40025,4e8k.A.379,train,['0000373']
40026,4e8k.A.35,train,['0000373']
40027,4e8k.A.389,train,['0000373']
40028,4e8k.A.372,train,['0000373']
40029,4e8k.A.364,train,['0000373']
40030,4e8k.A.349,train,['0000373']
40031,4e8k.A.360,train,['0000373']
40032,4e8k.A.381,train,['0000373']
40033,4e8k.A.348,train,['0000373']
40034,4e8k.A.356,train,['0000373']
40035,4e8k.A.336,train,['0000373']
40036,4e8k.A.334,train,['0000373']
40037,4e8k.A.355,train,['0000373']
40038,4e8k.A.358,train,['0000373']
40039,4e8k.A.375,train,['0000373']
40040,4e8k.A.385,train,['0000373']
40041,4e8k.A.377,train,['0000373']
40042,4e8k.A.386,train,['0000373']
40043,4e8k.A.387,train,['0000373']
40044,4e8k.A.4,train,['0000373']
40045,4e8k.A.36,train,['0000373']
40046,4e8k.A.373,train,['0000373']
40047,4e8k.A.38,train,['0000373']
40048,4e8k.A.361,train,['0000373']
40049,4e8k.A.363,train,['0000373']
40050,4e8k.A.41,train,['0000373']
40051,4e8k.A.42,train,['0000373']
40052,4e8k.A.353,train,['0000373']
40053,4e8k.A.211,test,['0000373']
40054,4e8k.A.190,test,['0000373']
40055,4e8k.A.314,test,['0000373']
40056,4e8k.A.185,test,['0000373']
40057,4e8k.A.25,test,['0000373']
40058,4e8k.A.304,test,['0000373']
40059,4e8k.A.23,test,['0000373']
40060,4e8k.A.330,test,['0000373']
40061,4e8k.A.30,test,['0000373']
40062,4e8k.A.307,test,['0000373']
40063,4e8k.A.28,test,['0000373']
40064,4e8k.A.295,test,['0000373']
40065,4e8k.A.182,test,['0000373']
40066,4e8k.A.226,test,['0000373']
40067,4e8k.A.312,test,['0000373']
40068,4e8k.A.280,test,['0000373']
40069,4e8k.A.186,test,['0000373']
40070,4e8k.A.195,test,['0000373']
40071,4e8k.A.240,test,['0000373']
40072,4e8k.A.281,test,['0000373']
40073,4e8k.A.271,test,['0000373']
40074,4e8k.A.276,test,['0000373']
40075,4e8k.A.3,test,['0000373']
40076,4e8k.A.288,test,['0000373']
40077,4e8k.A.301,test,['0000373']
40078,4e8k.A.275,test,['0000373']
40079,4e8k.A.265,test,['0000373']
40080,4e8k.A.213,test,['0000373']
40081,4e8k.A.204,test,['0000373']
40082,4e8k.A.231,test,['0000373']
40083,4e8k.A.278,test,['0000373']
40084,4e8k.A.222,test,['0000373']
40085,4e8k.A.244,test,['0000373']
40086,4e8k.A.254,test,['0000373']
40087,4e8k.A.262,test,['0000373']
40088,4e8k.A.220,test,['0000373']
40089,4e8k.A.282,test,['0000373']
40090,4e8k.A.260,test,['0000373']
40091,4e8k.A.315,test,['0000373']
40092,4e8k.A.192,test,['0000373']
40093,4e8k.A.200,test,['0000373']
40094,4e8k.A.306,test,['0000373']
40095,4e8k.A.267,test,['0000373']
40096,4e8k.A.318,test,['0000373']
40097,4e8k.A.305,test,['0000373']
40098,4e8k.A.181,test,['0000373']
40099,4e8k.A.193,test,['0000373']
40100,4e8k.A.214,test,['0000373']
40101,4e8k.A.308,test,['0000373']
40102,4e8k.A.233,test,['0000373']
40103,4e8k.A.290,test,['0000373']
40104,4e8k.A.251,test,['0000373']
40105,4e8k.A.303,test,['0000373']
40106,4e8k.A.328,test,['0000373']
40107,4e8k.A.29,test,['0000373']
40108,4e8k.A.292,test,['0000373']
40109,4e8k.A.325,test,['0000373']
40110,4e8k.A.326,test,['0000373']
40111,4e8k.A.259,test,['0000373']
40112,4e8k.A.253,test,['0000373']
40113,4e8k.A.291,test,['0000373']
40114,4e8k.A.299,test,['0000373']
40115,4e8k.A.268,test,['0000373']
40116,4e8k.A.197,test,['0000373']
40117,4e8k.A.228,test,['0000373']
40118,4e8k.A.33,test,['0000373']
40119,4e8k.A.322,test,['0000373']
40120,4e8k.A.22,test,['0000373']
40121,4e8k.A.21,test,['0000373']
40122,4e8k.A.223,test,['0000373']
40123,4e8k.A.26,test,['0000373']
40124,4e8k.A.274,test,['0000373']
40125,4e8k.A.201,test,['0000373']
40126,4e8k.A.258,test,['0000373']
40127,4e8k.A.266,test,['0000373']
40128,4e8k.A.311,test,['0000373']
40129,4e8k.A.302,test,['0000373']
40130,4e8k.A.297,test,['0000373']
40131,4e8k.A.19,test,['0000373']
40132,4e8k.A.296,test,['0000373']
40133,4e8k.A.285,test,['0000373']
40134,4e8k.A.261,test,['0000373']
40135,4e8k.A.242,test,['0000373']
40136,4e8k.A.263,test,['0000373']
40137,4e8k.A.196,test,['0000373']
40138,4e8k.A.333,test,['0000373']
40139,4e8k.A.212,test,['0000373']
40140,4e8k.A.217,test,['0000373']
40141,4e8k.A.198,test,['0000373']
40142,4e8k.A.225,test,['0000373']
40143,4e8k.A.255,test,['0000373']
40144,4e8k.A.180,test,['0000373']
40145,4e8k.A.18,test,['0000373']
40146,4e8k.A.273,test,['0000373']
40147,4e8k.A.189,test,['0000373']
40148,4e8k.A.207,test,['0000373']
40149,4e8k.A.234,test,['0000373']
40150,4e8k.A.300,test,['0000373']
40151,4e8k.A.188,test,['0000373']
40152,4e8k.A.283,test,['0000373']
40153,4e8k.A.270,test,['0000373']
40154,4e8k.A.293,test,['0000373']
40155,4e8k.A.236,test,['0000373']
40156,4e8k.A.327,test,['0000373']
40157,4e8k.A.329,test,['0000373']
40158,4e8k.A.227,test,['0000373']
40159,4e8k.A.319,test,['0000373']
40160,4e8k.A.205,test,['0000373']
40161,4e8k.A.194,test,['0000373']
40162,4e8k.A.252,test,['0000373']
40163,4e8k.A.257,test,['0000373']
40164,4e8k.A.289,test,['0000373']
40165,4e8k.A.286,test,['0000373']
40166,4e8k.A.221,test,['0000373']
40167,4e8k.A.238,test,['0000373']
40168,4e8k.A.24,test,['0000373']
40169,4e8k.A.237,test,['0000373']
40170,4e8k.A.209,test,['0000373']
40171,4e8k.A.250,test,['0000373']
40172,4e8k.A.224,test,['0000373']
40173,4e8k.A.183,test,['0000373']
40174,4e8k.A.294,test,['0000373']
40175,4e8k.A.239,test,['0000373']
40176,4e8k.A.264,test,['0000373']
40177,4e8k.A.219,test,['0000373']
40178,4e8k.A.272,test,['0000373']
40179,4e8k.A.269,test,['0000373']
40180,4e8k.A.309,test,['0000373']
40181,4e8k.A.320,test,['0000373']
40182,4e8k.A.232,test,['0000373']
40183,4e8k.A.206,test,['0000373']
40184,4e8k.A.277,test,['0000373']
40185,4e8k.A.178,test,['0000373']
40186,4e8k.A.332,test,['0000373']
40187,4e8k.A.323,test,['0000373']
40188,4e8k.A.203,test,['0000373']
40189,4e8k.A.229,test,['0000373']
40190,4e8k.A.247,test,['0000373']
40191,4e8k.A.210,test,['0000373']
40192,4e8k.A.184,test,['0000373']
40193,4e8k.A.202,test,['0000373']
40194,4e8k.A.241,test,['0000373']
40195,4e8k.A.313,test,['0000373']
40196,4e8k.A.256,test,['0000373']
40197,4e8k.A.218,test,['0000373']
40198,4e8k.A.235,test,['0000373']
40199,4e8k.A.32,test,['0000373']
40200,4e8k.A.287,test,['0000373']
40201,4e8k.A.331,test,['0000373']
40202,4e8k.A.27,test,['0000373']
40203,4e8k.A.324,test,['0000373']
40204,4e8k.A.208,test,['0000373']
40205,4e8k.A.187,test,['0000373']
40206,4e8k.A.215,test,['0000373']
40207,4e8k.A.179,test,['0000373']
40208,4e8k.A.317,test,['0000373']
40209,4e8k.A.216,test,['0000373']
40210,4e8k.A.230,test,['0000373']
40211,4e8k.A.310,test,['0000373']
40212,4e8k.A.246,test,['0000373']
40213,4e8k.A.298,test,['0000373']
40214,4e8k.A.199,test,['0000373']
40215,4e8k.A.245,test,['0000373']
40216,4e8k.A.279,test,['0000373']
40217,4e8k.A.284,test,['0000373']
40218,4e8k.A.316,test,['0000373']
40219,4e8k.A.248,test,['0000373']
40220,4e8k.A.191,test,['0000373']
40221,4e8k.A.31,test,['0000373']
40222,4e8k.A.321,test,['0000373']
40223,4e8k.A.249,test,['0000373']
40224,4e8k.A.20,test,['0000373']
40225,4e8k.A.243,test,['0000373']
40226,3igi.A.351,train,['0000373']
40227,3igi.A.38,train,['0000373']
40228,3igi.A.379,train,['0000373']
40229,3igi.A.356,train,['0000373']
40230,3igi.A.386,train,['0000373']
40231,3igi.A.346,train,['0000373']
40232,3igi.A.361,train,['0000373']
40233,3igi.A.388,train,['0000373']
40234,3igi.A.374,train,['0000373']
40235,3igi.A.341,train,['0000373']
40236,3igi.A.37,train,['0000373']
40237,3igi.A.380,train,['0000373']
40238,3igi.A.337,train,['0000373']
40239,3igi.A.35,train,['0000373']
40240,3igi.A.362,train,['0000373']
40241,3igi.A.347,train,['0000373']
40242,3igi.A.389,train,['0000373']
40243,3igi.A.355,train,['0000373']
40244,3igi.A.358,train,['0000373']
40245,3igi.A.330,train,['0000373']
40246,3igi.A.331,train,['0000373']
40247,3igi.A.352,train,['0000373']
40248,3igi.A.357,train,['0000373']
40249,3igi.A.385,train,['0000373']
40250,3igi.A.390,train,['0000373']
