,residue,split,target
9031,7naf.1.2910,train,False
9032,7naf.1.2917,train,False
9033,7naf.1.2878,train,False
9034,7naf.1.2915,train,False
9035,7naf.1.2925,train,False
9036,7naf.1.2882,train,False
9037,7naf.1.2904,train,False
9038,7naf.1.2890,train,False
9039,7naf.1.2888,train,False
9040,7naf.1.2913,train,False
9041,7naf.1.3130,train,False
9042,7naf.1.2941,train,False
9043,7naf.1.2914,train,False
9044,7naf.1.2908,train,False
9045,7naf.1.2905,train,False
9046,7naf.1.2887,train,False
9047,7naf.1.2943,train,False
9048,7naf.1.2936,train,False
9049,7naf.1.2916,train,False
9050,7naf.1.2926,train,False
9051,7naf.1.2909,train,False
9052,7naf.1.2907,train,False
9053,7naf.1.2939,train,False
9054,7naf.1.2929,train,False
9055,7naf.1.2886,train,False
9056,7naf.1.2894,train,False
9057,7naf.1.3132,train,False
9058,7naf.1.2927,train,False
9059,7naf.1.2879,train,False
9060,7naf.1.2877,train,False
9061,7naf.1.2921,train,True
9062,7naf.1.2942,train,False
9063,7naf.1.2922,train,True
9064,7naf.1.2947,train,False
9065,7naf.1.2918,train,False
9066,7naf.1.2891,train,False
9067,7naf.1.2949,train,False
9068,7naf.1.2912,train,False
9069,7naf.1.2924,train,False
9070,7naf.1.2883,train,False
9071,7naf.1.2931,train,False
9072,7naf.1.2876,train,False
9073,7naf.1.2892,train,False
9074,7naf.1.2948,train,False
9075,7naf.1.2938,train,False
9076,7naf.1.2920,train,False
9077,7naf.1.2884,train,False
9078,7ozv.P.7,train,False
9079,7ozv.P.6,train,False
9080,7ozv.P.8,train,False
9081,7ozv.P.9,train,False
9082,7ozv.P.10,train,False
9083,7ozv.P.11,train,False
9084,7ozv.P.12,train,False
9085,7ozv.P.13,train,False
9086,7ozv.P.14,train,False
9087,7ozv.P.15,train,False
9088,7ozv.T.8,train,False
9089,7ozv.T.7,train,False
9090,7ozv.T.9,train,True
9091,7ozv.T.10,train,False
9092,7ozv.T.11,train,False
9093,7ozv.T.12,train,False
9094,7ozv.T.13,train,False
9095,7ozv.T.14,train,False
9096,7ozv.T.15,train,False
9097,7ozv.T.16,train,False
9098,7ozv.T.17,train,False
9099,7ozv.T.18,train,False
9100,7q80.A.2,train,False
9101,7q80.A.1,train,False
9102,7q80.A.3,train,False
9103,7q80.A.4,train,False
9104,7q80.A.5,train,False
9105,7q80.A.6,train,False
9106,7q80.A.7,train,True
9107,7q80.A.8,train,False
9108,7q80.A.9,train,False
9109,7q80.A.10,train,False
9110,7q80.A.11,train,False
9111,7q80.A.12,train,False
9112,7q80.A.13,train,False
9113,7q80.A.14,train,False
9114,7q80.B.2,train,False
9115,7q80.B.1,train,False
9116,7q80.B.3,train,False
9117,7q80.B.4,train,False
9118,7q80.B.5,train,False
9119,7q80.B.6,train,False
9120,7q80.B.7,train,False
9121,7q80.B.8,train,False
9122,7q80.B.9,train,False
9123,7q80.B.10,train,False
9124,7q80.B.11,train,False
9125,7q80.B.12,train,False
9126,7q80.B.13,train,False
9127,7q80.B.14,train,False
9128,7q80.B.15,train,False
9129,7q80.B.16,train,False
9130,7q80.B.17,train,False
9131,7q80.B.18,train,False
9132,7q80.B.19,train,False
9133,7q80.B.20,train,False
9134,7q80.B.21,train,False
9135,7q80.B.22,train,False
9136,7q80.B.23,train,False
9137,7q80.B.24,train,False
9138,7q80.C.26,train,False
9139,7q80.C.25,train,False
9140,7q80.C.27,train,False
9141,7q80.C.28,train,False
9142,7q80.C.29,train,False
9143,7q80.C.30,train,False
9144,7q80.C.31,train,False
9145,7q80.C.32,train,False
9146,7q80.C.33,train,False
9147,7q80.C.34,train,False
9148,7q80.C.35,train,False
9149,7q80.C.36,train,False
9150,7q80.C.37,train,False
9151,7q80.C.38,train,False
9152,7q80.C.39,train,False
9153,7q80.C.40,train,False
9154,7q80.C.41,train,False
9155,7q80.C.42,train,False
9156,7q80.C.43,train,False
9157,7q80.C.44,train,False
9158,7q80.C.45,train,False
9159,7q80.C.46,train,False
9160,7q80.C.47,train,False
9161,7q80.C.48,train,False
9162,7qi4.B.13,val,False
9163,7qi4.B.11,val,False
9164,7qi4.B.44,val,False
9165,7qi4.B.49,val,False
9166,7qi4.B.64,val,False
9167,7qi4.B.59,val,False
9168,7qi4.B.33,val,False
9169,7qi4.B.46,val,False
9170,7qi4.B.54,val,False
9171,7qi4.B.38,val,False
9172,7qi4.B.36,val,False
9173,7qi4.B.18,val,False
9174,7qi4.B.8,val,False
9175,7qi4.B.16,val,False
9176,7qi4.B.35,val,False
9177,7qi4.B.21,val,False
9178,7qi4.B.63,val,False
9179,7qi4.B.52,val,False
9180,7qi4.B.14,val,False
9181,7qi4.B.1,val,False
9182,7qi4.B.20,val,False
9183,7qi4.B.19,val,False
9184,7qi4.B.31,val,False
9185,7qi4.B.70,val,False
9186,7qi4.B.69,val,False
9187,7qi4.B.39,val,True
9188,7qi4.B.37,val,False
9189,7qi4.B.34,val,False
9190,7qi4.B.29,val,False
9191,7qi4.B.23,val,False
9192,7qi4.B.75,val,False
9193,7qi4.B.53,val,False
9194,7qi4.B.41,val,False
9195,7qi4.B.45,val,False
9196,7qi4.B.62,val,False
9197,7qi4.B.68,val,False
9198,7qi4.B.5,val,False
9199,7qi4.B.72,val,False
9200,7qi4.B.24,val,False
9201,7qi4.B.12,val,False
9202,7qi4.B.27,val,False
9203,7qi4.B.42,val,False
9204,7qi4.B.10,val,True
9205,7qi4.B.66,val,False
9206,7qi4.B.28,val,False
9207,7qi4.B.60,val,False
9208,7qi4.B.48,val,False
9209,7qi4.B.30,val,False
9210,7qi4.B.9,val,True
9211,7qi4.B.26,val,False
9212,7qi4.B.43,val,False
9213,7qi4.B.55,val,False
9214,7qi4.B.4,val,False
9215,7qi4.B.51,val,False
9216,7qi4.B.3,val,False
9217,7qi4.B.73,val,False
9218,7qi4.B.61,val,False
9219,7qi4.B.74,val,False
9220,7qi4.B.25,val,False
9221,7qi4.B.71,val,False
9222,7qi4.B.40,val,False
9223,7qi4.B.7,val,False
9224,7qi4.B.65,val,False
9225,7qi4.B.6,val,False
9226,7qi4.B.58,val,False
9227,7qi4.B.76,val,False
9228,7qi4.B.2,val,False
9229,7qi4.B.50,val,False
9230,7qi4.B.67,val,False
9231,7qi4.B.32,val,False
9232,7qi4.B.56,val,False
9233,7qi4.B.15,val,False
9234,7qtn.A.2,test,False
9235,7qtn.A.1,test,False
9236,7qtn.A.3,test,False
9237,7qtn.A.4,test,False
9238,7qtn.A.5,test,True
9239,7qtn.A.6,test,False
9240,7qtn.A.7,test,False
9241,7qtn.A.8,test,False
9242,7qtn.A.9,test,False
9243,7qtn.A.12,test,False
9244,7qtn.A.11,test,False
9245,7qtn.A.13,test,False
9246,7qtn.A.14,test,False
9247,7qtn.B.16,test,False
9248,7qtn.B.15,test,False
9249,7qtn.B.17,test,False
9250,7qtn.B.18,test,False
9251,7qtn.B.19,test,False
9252,7qtn.B.20,test,False
9253,7qtn.B.21,test,False
9254,7qtn.B.22,test,False
9255,7qtn.B.23,test,False
9256,7qtn.B.26,test,False
9257,7qtn.B.25,test,False
9258,7qtn.B.27,test,False
9259,7qtn.B.28,test,False
9260,7r0e.M.3,train,False
9261,7r0e.M.2,train,False
9262,7r0e.M.4,train,False
9263,7r0e.M.5,train,False
9264,7r0e.M.6,train,False
9265,7r0e.M.7,train,False
9266,7r0e.M.8,train,False
9267,7r0e.M.9,train,False
9268,7r0e.M.10,train,False
9269,7r0e.M.11,train,False
9270,7r0e.M.12,train,False
9271,7r0e.M.13,train,False
9272,7r0e.M.14,train,False
9273,7r0e.M.15,train,False
9274,7r0e.M.16,train,True
9275,7r0e.M.17,train,False
9276,7r0e.M.18,train,False
9277,7r0e.M.19,train,False
9278,7r0e.R.5,train,False
9279,7r0e.R.4,train,False
9280,7r0e.R.6,train,False
9281,7r0e.R.7,train,False
9282,7r0e.R.8,train,False
9283,7r0e.R.9,train,False
9284,7r0e.R.10,train,False
9285,7r0e.R.11,train,False
9286,7r0e.R.12,train,False
9287,7r0e.R.13,train,False
9288,7r0e.R.14,train,False
9289,7r0e.R.15,train,False
9290,7r0e.R.16,train,False
9291,7r0e.R.17,train,False
9292,7r0e.R.18,train,False
9293,7r0e.R.19,train,False
9294,7r0e.R.20,train,False
9295,7r0e.R.21,train,False
9296,7r0e.V.2,train,False
9297,7r0e.V.1,train,False
9298,7r0e.V.3,train,False
9299,7r0e.V.4,train,False
9300,7r0e.V.5,train,False
9301,7r0e.V.6,train,False
9302,7r0e.V.7,train,False
9303,7r0e.V.8,train,False
9304,7r0e.V.9,train,False
9305,7r0e.V.10,train,False
9306,7r0e.V.11,train,False
9307,7r0e.V.12,train,False
9308,7r0e.V.13,train,False
9309,7r0e.V.14,train,False
9310,7tny.B.2,train,False
9311,7tny.B.1,train,True
9312,7tny.B.3,train,False
9313,7tny.B.4,train,False
9314,7tny.B.5,train,False
9315,7tny.B.6,train,False
9316,7tny.B.7,train,False
9317,7tny.B.8,train,False
9318,7tny.B.9,train,False
9319,7tny.B.10,train,False
9320,7tny.B.11,train,False
9321,7tny.B.12,train,False
9322,7tny.C.14,train,False
9323,7tny.C.13,train,False
9324,7tny.C.15,train,False
9325,7tny.C.16,train,False
9326,7tny.C.17,train,False
9327,7tny.C.18,train,False
9328,7tny.C.19,train,False
9329,7tny.C.20,train,False
9330,7tny.C.21,train,False
9331,7tny.C.22,train,False
9332,7tny.C.23,train,False
9333,7tny.C.24,train,False
9334,7tzs.X.12,test,False
9335,7tzs.X.11,test,False
9336,7tzs.X.13,test,False
9337,7tzs.X.14,test,False
9338,7tzs.X.15,test,False
9339,7tzs.X.16,test,False
9340,7tzs.X.17,test,False
9341,7tzs.X.18,test,False
9342,7tzs.X.19,test,False
9343,7tzs.X.20,test,False
9344,7tzs.X.21,test,False
9345,7tzs.X.22,test,False
9346,7tzs.X.23,test,False
9347,7tzs.X.24,test,False
9348,7tzs.X.25,test,False
9349,7tzs.X.26,test,False
9350,7tzs.X.27,test,False
9351,7tzs.X.28,test,False
9352,7tzs.X.29,test,False
9353,7tzs.X.30,test,False
9354,7tzs.X.31,test,False
9355,7tzs.X.32,test,False
9356,7tzs.X.33,test,False
9357,7tzs.X.34,test,False
9358,7tzs.X.35,test,False
9359,7tzs.X.36,test,False
9360,7tzs.X.37,test,False
9361,7tzs.X.38,test,False
9362,7tzs.X.39,test,False
9363,7tzs.X.40,test,False
9364,7tzs.X.41,test,False
9365,7tzs.X.42,test,False
9366,7tzs.X.43,test,False
9367,7tzs.X.44,test,False
9368,7tzs.X.45,test,False
9369,7tzs.X.46,test,False
9370,7tzs.X.47,test,False
9371,7tzs.X.48,test,False
9372,7tzs.X.49,test,False
9373,7tzs.X.50,test,False
9374,7tzs.X.51,test,False
9375,7tzs.X.52,test,False
9376,7tzs.X.53,test,False
9377,7tzs.X.54,test,False
9378,7tzs.X.55,test,False
9379,7tzs.X.56,test,False
9380,7tzs.X.57,test,False
9381,7tzs.X.58,test,False
9382,7tzs.X.59,test,False
9383,7tzs.X.60,test,False
9384,7tzs.X.61,test,False
9385,7tzs.X.62,test,False
9386,7tzs.X.63,test,False
9387,7tzs.X.64,test,False
9388,7tzs.X.65,test,False
9389,7tzs.X.66,test,False
9390,7tzs.X.67,test,False
9391,7tzs.X.68,test,False
9392,7tzs.X.69,test,False
9393,7tzs.X.70,test,False
9394,7tzs.X.71,test,False
9395,7tzs.X.72,test,False
9396,7tzs.X.73,test,False
9397,7tzs.X.74,test,False
9398,7tzs.X.75,test,False
9399,7tzs.X.76,test,False
9400,7tzs.X.77,test,False
9401,7tzs.X.78,test,False
9402,7tzs.X.79,test,False
9403,7tzs.X.80,test,False
9404,7tzs.X.81,test,False
9405,7tzs.X.82,test,False
9406,7tzs.X.83,test,False
9407,7tzs.X.84,test,False
9408,7tzs.X.85,test,False
9409,7tzs.X.86,test,False
9410,7tzs.X.87,test,False
9411,7tzs.X.88,test,False
9412,7tzs.X.89,test,True
9413,7tzs.Y.12,test,False
9414,7tzs.Y.11,test,False
9415,7tzs.Y.13,test,False
9416,7tzs.Y.14,test,False
9417,7tzs.Y.15,test,False
9418,7tzs.Y.16,test,False
9419,7tzs.Y.17,test,False
9420,7tzs.Y.18,test,False
9421,7tzs.Y.19,test,False
9422,7tzs.Y.20,test,False
9423,7tzs.Y.21,test,False
9424,7tzs.Y.22,test,False
9425,7tzs.Y.23,test,False
9426,7tzs.Y.24,test,False
9427,7tzs.Y.25,test,False
9428,7tzs.Y.26,test,False
9429,7tzs.Y.27,test,False
9430,7tzs.Y.28,test,False
9431,7tzs.Y.29,test,False
9432,7tzs.Y.30,test,False
9433,7tzs.Y.31,test,False
9434,7tzs.Y.32,test,False
9435,7tzs.Y.33,test,False
9436,7tzs.Y.34,test,False
9437,7tzs.Y.35,test,False
9438,7tzs.Y.36,test,False
9439,7tzs.Y.37,test,False
9440,7tzs.Y.38,test,False
9441,7tzs.Y.39,test,False
9442,7tzs.Y.40,test,False
9443,7tzs.Y.41,test,False
9444,7tzs.Y.42,test,False
9445,7tzs.Y.43,test,False
9446,7tzs.Y.44,test,False
9447,7tzs.Y.45,test,False
9448,7tzs.Y.46,test,False
9449,7tzs.Y.47,test,False
9450,7tzs.Y.48,test,False
9451,7tzs.Y.49,test,False
9452,7tzs.Y.50,test,False
9453,7tzs.Y.51,test,False
9454,7tzs.Y.52,test,False
9455,7tzs.Y.53,test,False
9456,7tzs.Y.54,test,False
9457,7tzs.Y.55,test,False
9458,7tzs.Y.56,test,False
9459,7tzs.Y.57,test,False
9460,7tzs.Y.58,test,False
9461,7tzs.Y.59,test,False
9462,7tzs.Y.60,test,False
9463,7tzs.Y.61,test,False
9464,7tzs.Y.62,test,False
9465,7tzs.Y.63,test,False
9466,7tzs.Y.64,test,False
9467,7tzs.Y.65,test,False
9468,7tzs.Y.66,test,False
9469,7tzs.Y.67,test,False
9470,7tzs.Y.68,test,False
9471,7tzs.Y.69,test,False
9472,7tzs.Y.70,test,False
9473,7tzs.Y.71,test,False
9474,7tzs.Y.72,test,False
9475,7tzs.Y.73,test,False
9476,7tzs.Y.74,test,False
9477,7tzs.Y.75,test,False
9478,7tzs.Y.76,test,False
9479,7tzs.Y.77,test,False
9480,7tzs.Y.78,test,False
9481,7tzs.Y.79,test,False
9482,7tzs.Y.80,test,False
9483,7tzs.Y.81,test,False
9484,7tzs.Y.82,test,False
9485,7tzs.Y.83,test,False
9486,7tzs.Y.84,test,False
9487,7tzs.Y.85,test,False
9488,7tzs.Y.86,test,False
9489,7tzs.Y.87,test,False
9490,7tzs.Y.88,test,False
9491,7tzs.Y.89,test,True
9492,7uqb.3.107,val,False
9493,7uqb.3.35,val,False
9494,7uqb.3.70,val,False
9495,7uqb.3.4,val,False
9496,7uqb.3.76,val,False
9497,7uqb.3.60,val,False
9498,7uqb.3.9,val,False
9499,7uqb.3.71,val,False
9500,7uqb.3.30,val,False
9501,7uqb.3.84,val,False
9502,7uqb.3.55,val,False
9503,7uqb.3.121,val,False
9504,7uqb.3.102,val,False
9505,7uqb.3.24,val,False
9506,7uqb.3.5,val,False
9507,7uqb.3.50,val,True
9508,7uqb.3.54,val,False
9509,7uqb.3.74,val,False
9510,7uqb.3.59,val,False
9511,7uqb.3.101,val,False
9512,7uqb.3.28,val,False
9513,7uqb.3.97,val,False
9514,7uqb.3.86,val,False
9515,7uqb.3.40,val,False
9516,7uqb.3.3,val,False
9517,7uqb.3.78,val,False
9518,7uqb.3.6,val,False
9519,7uqb.3.67,val,False
9520,7uqb.3.115,val,False
9521,7uqb.3.114,val,False
9522,7uqb.3.79,val,False
9523,7uqb.3.52,val,False
9524,7uqb.3.48,val,False
9525,7uqb.3.8,val,False
9526,7uqb.3.29,val,False
9527,7uqb.3.19,val,False
9528,7uqb.3.113,val,False
9529,7uqb.3.45,val,False
9530,7uqb.3.61,val,False
9531,7uqb.3.110,val,False
9532,7uqb.3.80,val,False
9533,7uqb.3.120,val,False
9534,7uqb.3.109,val,False
9535,7uqb.3.14,val,False
9536,7uqb.3.43,val,False
9537,7uqb.3.58,val,False
9538,7uqb.3.63,val,False
9539,7uqb.3.31,val,False
9540,7uqb.3.46,val,False
9541,7uqb.3.66,val,False
9542,7uqb.3.89,val,False
9543,7uqb.3.27,val,False
9544,7uqb.3.2,val,False
9545,7uqb.3.81,val,False
9546,7uqb.3.92,val,False
9547,7uqb.3.98,val,False
9548,7uqb.3.73,val,False
9549,7uqb.3.116,val,False
9550,7uqb.3.21,val,False
9551,7uqb.3.51,val,False
9552,7uqb.3.25,val,False
9553,7uqb.3.37,val,False
9554,7uqb.3.118,val,False
9555,7uqb.3.93,val,False
9556,7uqb.3.91,val,False
9557,7uqb.3.13,val,False
9558,7uqb.3.82,val,False
9559,7uqb.3.106,val,False
9560,7uqb.3.62,val,False
9561,7uqb.3.69,val,False
9562,7uqb.3.44,val,False
9563,7uqb.3.36,val,False
9564,7uqb.3.20,val,False
9565,7uqb.3.112,val,False
9566,7uqb.3.16,val,False
9567,7uqb.3.95,val,False
9568,7uqb.3.53,val,False
9569,7uqb.3.1,val,False
9570,7uqb.3.18,val,False
9571,7uqb.3.100,val,False
9572,7uqb.3.90,val,False
9573,7uqb.3.75,val,False
9574,7uqb.3.117,val,False
9575,7uqb.3.105,val,False
9576,7uqb.3.17,val,False
9577,7uqb.3.41,val,False
9578,7uqb.3.96,val,False
9579,7uqb.3.10,val,False
9580,7uqb.3.88,val,False
9581,7uqb.3.34,val,False
9582,7uqb.3.56,val,False
9583,7uqb.3.12,val,False
9584,7uqb.3.68,val,False
9585,7uqb.3.119,val,False
9586,7uqb.3.33,val,False
9587,7uqb.3.64,val,False
9588,7uqb.3.83,val,False
9589,7uqb.3.85,val,False
9590,7uqb.3.38,val,False
9591,7uqb.3.57,val,False
9592,7uqb.3.42,val,False
9593,7uqb.3.94,val,False
9594,7uqb.3.103,val,False
9595,7uqb.3.11,val,False
9596,7uqb.3.23,val,False
9597,7uqb.3.22,val,False
9598,7uqb.3.32,val,False
9599,7uqb.3.65,val,False
9600,7uqb.3.49,val,False
9601,7uqb.3.7,val,False
9602,7uqb.3.108,val,False
9603,7uqb.3.104,val,False
9604,7uqb.3.99,val,False
9605,7uqb.3.15,val,False
9606,7uqb.3.111,val,False
9607,7uqb.3.87,val,False
9608,7uqb.3.47,val,False
9609,7uqb.3.72,val,False
9610,7uqb.3.39,val,False
9611,7uqb.3.77,val,False
9612,7uqb.3.26,val,False
9613,7v9e.A.3,train,False
9614,7v9e.A.2,train,False
9615,7v9e.A.4,train,False
9616,7v9e.A.5,train,False
9617,7v9e.A.6,train,False
9618,7v9e.A.7,train,False
9619,7v9e.A.8,train,False
9620,7v9e.A.9,train,False
9621,7v9e.A.10,train,False
9622,7v9e.A.11,train,False
9623,7v9e.A.12,train,False
9624,7v9e.A.13,train,False
9625,7v9e.A.14,train,False
9626,7v9e.A.15,train,False
9627,7v9e.A.16,train,False
9628,7v9e.A.17,train,False
9629,7v9e.A.18,train,False
9630,7v9e.A.19,train,False
9631,7v9e.A.20,train,False
9632,7v9e.A.21,train,False
9633,7v9e.A.22,train,False
9634,7v9e.A.23,train,False
9635,7v9e.A.24,train,False
9636,7v9e.A.25,train,False
9637,7v9e.A.26,train,False
9638,7v9e.A.27,train,False
9639,7v9e.A.28,train,False
9640,7v9e.A.29,train,False
9641,7v9e.A.30,train,False
9642,7v9e.A.31,train,False
9643,7v9e.A.32,train,False
9644,7v9e.A.33,train,False
9645,7v9e.A.34,train,False
9646,7v9e.A.35,train,False
9647,7v9e.A.36,train,False
9648,7v9e.A.37,train,False
9649,7v9e.A.38,train,False
9650,7v9e.A.39,train,False
9651,7v9e.A.40,train,False
9652,7v9e.A.41,train,False
9653,7v9e.A.42,train,False
9654,7v9e.A.43,train,False
9655,7v9e.A.44,train,False
9656,7v9e.A.45,train,False
9657,7v9e.A.46,train,False
9658,7v9e.A.47,train,False
9659,7v9e.A.48,train,False
9660,7v9e.A.49,train,False
9661,7v9e.A.50,train,False
9662,7v9e.A.51,train,False
9663,7v9e.A.52,train,False
9664,7v9e.A.53,train,False
9665,7v9e.A.54,train,False
9666,7v9e.A.55,train,False
9667,7v9e.A.56,train,False
9668,7v9e.A.57,train,False
9669,7v9e.A.58,train,False
9670,7v9e.A.59,train,False
9671,7v9e.A.60,train,False
9672,7v9e.A.61,train,False
9673,7v9e.A.62,train,False
9674,7v9e.A.63,train,True
9675,7v9e.A.64,train,False
9676,7v9e.A.65,train,False
9677,7v9e.A.66,train,False
9678,7v9e.A.67,train,False
9679,7v9e.A.68,train,False
9680,7v9e.A.69,train,False
9681,7vnv.A.2,train,False
9682,7vnv.A.1,train,False
9683,7vnv.A.3,train,False
9684,7vnv.A.4,train,False
9685,7vnv.A.5,train,False
9686,7vnv.A.6,train,True
9687,7vnv.A.7,train,False
9688,7vnv.A.8,train,True
9689,7vnv.A.9,train,False
9690,7vnv.A.10,train,True
9691,7vnv.A.11,train,False
9692,7vnv.A.12,train,False
9693,7vnv.A.13,train,True
9694,7vnv.A.14,train,False
9695,7vnv.A.15,train,True
9696,7vnv.A.16,train,False
9697,7vnv.A.17,train,False
9698,7vnv.A.18,train,False
9699,7vnv.A.19,train,False
9700,7vnv.A.20,train,False
9701,7vnv.A.21,train,False
9702,7vnv.A.22,train,False
9703,7vnv.A.23,train,False
9704,7vnv.A.24,train,False
9705,7vnv.A.25,train,False
9706,7vnv.A.26,train,True
9707,7vnv.A.27,train,False
9708,7vnv.A.28,train,False
9709,7vnv.A.29,train,False
9710,7vnv.A.30,train,False
9711,7vnv.A.31,train,False
9712,7vnv.A.32,train,True
9713,7vnv.A.33,train,False
9714,7vnv.A.34,train,True
9715,7vnv.A.35,train,False
9716,7vnv.A.36,train,False
9717,7vnv.A.37,train,False
9718,7vnv.A.38,train,False
9719,7vnv.A.39,train,False
9720,7vnv.A.40,train,False
9721,7vnv.A.41,train,False
9722,7vnv.A.42,train,False
9723,7vnv.A.43,train,False
9724,7vnv.A.44,train,False
9725,7vnv.A.45,train,False
9726,7vnv.A.46,train,False
9727,7vnv.A.47,train,True
9728,7vnv.A.48,train,True
9729,7vnv.A.49,train,True
9730,7vnv.A.50,train,False
9731,7vnv.A.51,train,False
9732,7vnv.A.52,train,False
9733,7vnv.A.53,train,False
9734,7vnv.A.54,train,True
9735,7vnv.A.55,train,True
9736,7vnv.A.56,train,True
9737,7vnv.A.57,train,True
9738,7vnv.A.58,train,True
9739,7vnv.A.59,train,False
9740,7vnv.A.60,train,False
9741,7vnv.A.61,train,False
9742,7vnv.A.62,train,False
9743,7vnv.A.63,train,False
9744,7vnv.A.64,train,False
9745,7vnv.A.65,train,False
9746,7vnv.A.66,train,False
9747,7vnv.A.67,train,False
9748,7vnv.A.68,train,False
9749,7vnv.A.69,train,False
9750,7vnv.A.70,train,False
9751,7vnv.A.71,train,False
9752,7vnv.A.72,train,False
9753,7vnv.A.73,train,False
9754,7vnv.A.74,train,False
9755,7vnv.A.75,train,False
9756,7vnv.A.76,train,False
9757,7y8p.A.2,train,False
9758,7y8p.A.1,train,False
9759,7y8p.A.3,train,False
9760,7y8p.A.4,train,True
9761,7y8p.A.5,train,True
9762,7y8p.A.6,train,True
9763,7y8p.A.7,train,False
9764,7y8p.A.8,train,False
9765,7y8p.A.9,train,False
9766,7y8p.A.10,train,False
9767,7y8p.A.11,train,False
9768,7y8p.A.12,train,False
9769,7y8p.B.2,train,False
9770,7y8p.B.1,train,False
9771,7y8p.B.3,train,False
9772,7y8p.B.4,train,True
9773,7y8p.B.5,train,True
9774,7y8p.B.6,train,True
9775,7y8p.B.7,train,False
9776,7y8p.B.8,train,False
9777,7y8p.B.9,train,False
9778,7y8p.B.10,train,False
9779,7y8p.B.11,train,False
9780,7y8p.B.12,train,False
9781,7yfq.B.2,train,False
9782,7yfq.B.1,train,False
9783,7yfq.B.3,train,False
9784,7yfq.B.4,train,False
9785,7yfq.B.5,train,False
9786,7yfq.B.6,train,False
9787,7yfq.B.7,train,False
9788,7yfq.B.8,train,False
9789,7yfq.B.9,train,False
9790,7yfq.B.10,train,False
9791,7yfq.B.11,train,False
9792,7yfq.B.12,train,False
9793,7yfq.B.13,train,False
9794,7yfq.B.14,train,False
9795,7yfq.B.15,train,False
9796,7yfq.B.16,train,False
9797,7yfq.B.17,train,False
9798,7yfq.B.18,train,False
9799,7yfq.B.19,train,False
9800,7yfq.B.20,train,False
9801,7yfq.B.21,train,False
9802,7yfq.B.22,train,False
9803,7yfq.B.23,train,False
9804,7yfq.B.24,train,False
9805,7yfq.B.25,train,True
9806,7yfq.C.9,train,False
9807,7yfq.C.8,train,False
9808,7yfq.C.10,train,False
9809,7yfq.C.11,train,False
9810,7yfq.C.12,train,False
9811,7yfq.C.13,train,False
9812,7yfq.C.14,train,False
9813,7yfq.C.15,train,False
9814,7yfq.C.16,train,False
9815,7yfq.C.17,train,False
9816,7yfq.C.18,train,False
9817,7yfq.C.19,train,False
9818,7yfq.C.20,train,False
9819,7yfq.C.21,train,False
9820,7yfq.C.22,train,False
9821,7yfq.C.23,train,False
9822,8be0.R.9,train,False
9823,8be0.R.8,train,False
9824,8be0.R.10,train,False
9825,8be0.R.11,train,False
9826,8be0.R.12,train,False
9827,8be0.R.13,train,False
9828,8be0.R.14,train,False
9829,8be0.R.15,train,False
